wallet_id,reason,metric,value
0xe53eca73fc23b395d4a6a5c652202923a7d0b240,Unexpected behaviour due to max_holding_days,max_holding_days,1401.756348
0xe53eca73fc23b395d4a6a5c652202923a7d0b240,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,898197.2185
0xe53eca73fc23b395d4a6a5c652202923a7d0b240,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.0
0xe53eca73fc23b395d4a6a5c652202923a7d0b240,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,20624022.18
0xe53eca73fc23b395d4a6a5c652202923a7d0b240,Unexpected behaviour due to retained_liquidity,retained_liquidity,-34826.99533
0xe5818d70a9b5aed2bfde4e41fbcb07dd80f8fc84,Unexpected behaviour due to max_holding_days,max_holding_days,967.9996875500001
0xe5818d70a9b5aed2bfde4e41fbcb07dd80f8fc84,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,301661.43662399997
0xe5818d70a9b5aed2bfde4e41fbcb07dd80f8fc84,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.27343275499999997
0xe5818d70a9b5aed2bfde4e41fbcb07dd80f8fc84,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,589444.6365
0xe5818d70a9b5aed2bfde4e41fbcb07dd80f8fc84,Unexpected behaviour due to retained_liquidity,retained_liquidity,-474798.81626
0xe6c4e99725541992a34477849c93901a96bf7812,Unexpected behaviour due to max_holding_days,max_holding_days,1484.56129201
0xe6c4e99725541992a34477849c93901a96bf7812,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,0.0
0xe6c4e99725541992a34477849c93901a96bf7812,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,1.00829e-06
0xe6c4e99725541992a34477849c93901a96bf7812,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,133738927.658
0xe6c4e99725541992a34477849c93901a96bf7812,Unexpected behaviour due to retained_liquidity,retained_liquidity,-721.4845265099999
0xe6680d000f3c27b148e61346549fddd682e7cca0,Unexpected behaviour due to max_holding_days,max_holding_days,1108.3652812
0xe6680d000f3c27b148e61346549fddd682e7cca0,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,0.0
0xe6680d000f3c27b148e61346549fddd682e7cca0,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.0
0xe6680d000f3c27b148e61346549fddd682e7cca0,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,9040367.49
0xe6680d000f3c27b148e61346549fddd682e7cca0,Unexpected behaviour due to retained_liquidity,retained_liquidity,-751471.28132535
0xe6d9c76769b5462e410ceb453a4bd63f14d68f8e,Unexpected behaviour due to max_holding_days,max_holding_days,638.3170371
0xe6d9c76769b5462e410ceb453a4bd63f14d68f8e,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,453383.667
0xe6d9c76769b5462e410ceb453a4bd63f14d68f8e,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.284053834
0xe6d9c76769b5462e410ceb453a4bd63f14d68f8e,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,2145517.4595
0xe6d9c76769b5462e410ceb453a4bd63f14d68f8e,Unexpected behaviour due to retained_liquidity,retained_liquidity,-158769.65769999998
0xe7274451e75d8ff55e18777d4a765d18d7cde94a,Unexpected behaviour due to max_holding_days,max_holding_days,506.480856
0xe7274451e75d8ff55e18777d4a765d18d7cde94a,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,964887.7467
0xe7274451e75d8ff55e18777d4a765d18d7cde94a,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.0
0xe7274451e75d8ff55e18777d4a765d18d7cde94a,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,13246784.67
0xe7274451e75d8ff55e18777d4a765d18d7cde94a,Unexpected behaviour due to retained_liquidity,retained_liquidity,-30428.76045
0xe734cba058ac772e9041a73bd9b7299bbeadb308,Unexpected behaviour due to max_holding_days,max_holding_days,742.0051778
0xe734cba058ac772e9041a73bd9b7299bbeadb308,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,0.0
0xe734cba058ac772e9041a73bd9b7299bbeadb308,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,1.90083591
0xe734cba058ac772e9041a73bd9b7299bbeadb308,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,531.7869498
0xe734cba058ac772e9041a73bd9b7299bbeadb308,Unexpected behaviour due to retained_liquidity,retained_liquidity,500.5414279
0xe802826f24614d998ce72bbe30363b03ec18926f,Unexpected behaviour due to max_holding_days,max_holding_days,1048.781046
0xe802826f24614d998ce72bbe30363b03ec18926f,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,151724.2808
0xe802826f24614d998ce72bbe30363b03ec18926f,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.010161066
0xe802826f24614d998ce72bbe30363b03ec18926f,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,4584391.849
0xe802826f24614d998ce72bbe30363b03ec18926f,Unexpected behaviour due to retained_liquidity,retained_liquidity,46582.31016
0xe70a8b70f7c98381ca3bef27a8d713f64af8049c,Unexpected behaviour due to max_holding_days,max_holding_days,1222.98834334
0xe70a8b70f7c98381ca3bef27a8d713f64af8049c,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,65682.0975483
0xe70a8b70f7c98381ca3bef27a8d713f64af8049c,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.778957174
0xe70a8b70f7c98381ca3bef27a8d713f64af8049c,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,934596.365066
0xe70a8b70f7c98381ca3bef27a8d713f64af8049c,Unexpected behaviour due to retained_liquidity,retained_liquidity,-113295.380557
0xe8fdff462a99684ba0a401009bf208247c9a9b81,Unexpected behaviour due to max_holding_days,max_holding_days,55.16811343
0xe8fdff462a99684ba0a401009bf208247c9a9b81,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,0.0
0xe8fdff462a99684ba0a401009bf208247c9a9b81,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.602172305
0xe8fdff462a99684ba0a401009bf208247c9a9b81,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,1212789.445
0xe8fdff462a99684ba0a401009bf208247c9a9b81,Unexpected behaviour due to retained_liquidity,retained_liquidity,730308.2154
0xe8e8f41ed29e46f34e206d7d2a7d6f735a3ff2cb,Unexpected behaviour due to max_holding_days,max_holding_days,1517.776489
0xe8e8f41ed29e46f34e206d7d2a7d6f735a3ff2cb,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,0.0
0xe8e8f41ed29e46f34e206d7d2a7d6f735a3ff2cb,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.433222716
0xe8e8f41ed29e46f34e206d7d2a7d6f735a3ff2cb,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,5113074.007
0xe8e8f41ed29e46f34e206d7d2a7d6f735a3ff2cb,Unexpected behaviour due to retained_liquidity,retained_liquidity,2215099.811
0xe97881a663a97b1fecbfe51a6318f2d53c7a49cd,Unexpected behaviour due to max_holding_days,max_holding_days,550.4234384
0xe97881a663a97b1fecbfe51a6318f2d53c7a49cd,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,79.27098705
0xe97881a663a97b1fecbfe51a6318f2d53c7a49cd,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.0
0xe97881a663a97b1fecbfe51a6318f2d53c7a49cd,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,19330124.57
0xe97881a663a97b1fecbfe51a6318f2d53c7a49cd,Unexpected behaviour due to retained_liquidity,retained_liquidity,-6489439.5547626
0xea32a33300d64bddb9f09a8308d44c23616ec706,Unexpected behaviour due to max_holding_days,max_holding_days,1481.269446
0xea32a33300d64bddb9f09a8308d44c23616ec706,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,211477.5177
0xea32a33300d64bddb9f09a8308d44c23616ec706,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.283275053
0xea32a33300d64bddb9f09a8308d44c23616ec706,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,1280080.743
0xea32a33300d64bddb9f09a8308d44c23616ec706,Unexpected behaviour due to retained_liquidity,retained_liquidity,-17179.92340000003
0xe92ea8f400cb9bd368bd1185c9fc5e2664770341,Unexpected behaviour due to max_holding_days,max_holding_days,1097.6256902999999
0xe92ea8f400cb9bd368bd1185c9fc5e2664770341,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,0.0
0xe92ea8f400cb9bd368bd1185c9fc5e2664770341,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.0
0xe92ea8f400cb9bd368bd1185c9fc5e2664770341,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,7630185.4655
0xe92ea8f400cb9bd368bd1185c9fc5e2664770341,Unexpected behaviour due to retained_liquidity,retained_liquidity,-2398099.1251527998
0xe9f82f15910e161999777036e20cb4108f4df800,Unexpected behaviour due to max_holding_days,max_holding_days,1004.6346412
0xe9f82f15910e161999777036e20cb4108f4df800,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,574.0893206999999
0xe9f82f15910e161999777036e20cb4108f4df800,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.053042825
0xe9f82f15910e161999777036e20cb4108f4df800,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,73301386.068
0xe9f82f15910e161999777036e20cb4108f4df800,Unexpected behaviour due to retained_liquidity,retained_liquidity,192475.88512700002
0xe9beccb3ea553eb7cbe9d36011f60df3b1d559d4,Unexpected behaviour due to max_holding_days,max_holding_days,2089.076269
0xe9beccb3ea553eb7cbe9d36011f60df3b1d559d4,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,6043.29315
0xe9beccb3ea553eb7cbe9d36011f60df3b1d559d4,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,1.0
0xe9beccb3ea553eb7cbe9d36011f60df3b1d559d4,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,28526.59538
0xe9beccb3ea553eb7cbe9d36011f60df3b1d559d4,Unexpected behaviour due to retained_liquidity,retained_liquidity,8401.320470999999
0xe9cb3a2f7721d11012ba149ad01a4abce5667b22,Unexpected behaviour due to max_holding_days,max_holding_days,410.1855248
0xe9cb3a2f7721d11012ba149ad01a4abce5667b22,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,141676.4163
0xe9cb3a2f7721d11012ba149ad01a4abce5667b22,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.060763784
0xe9cb3a2f7721d11012ba149ad01a4abce5667b22,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,7020311.313
0xe9cb3a2f7721d11012ba149ad01a4abce5667b22,Unexpected behaviour due to retained_liquidity,retained_liquidity,426580.6817
0xea8bda0a674546ff64ed6d7118a5a4eafce65b01,Unexpected behaviour due to max_holding_days,max_holding_days,886.5990771
0xea8bda0a674546ff64ed6d7118a5a4eafce65b01,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,500823.4678
0xea8bda0a674546ff64ed6d7118a5a4eafce65b01,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.0
0xea8bda0a674546ff64ed6d7118a5a4eafce65b01,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,5962293.073
0xea8bda0a674546ff64ed6d7118a5a4eafce65b01,Unexpected behaviour due to retained_liquidity,retained_liquidity,-34778.47962
0xea0c1ebc3dc372f522be2132b192e99f56bf5a41,Unexpected behaviour due to max_holding_days,max_holding_days,3502.728459855
0xea0c1ebc3dc372f522be2132b192e99f56bf5a41,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,47050.190348
0xea0c1ebc3dc372f522be2132b192e99f56bf5a41,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,1.001073847
0xea0c1ebc3dc372f522be2132b192e99f56bf5a41,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,554736.334506
0xea0c1ebc3dc372f522be2132b192e99f56bf5a41,Unexpected behaviour due to retained_liquidity,retained_liquidity,-17177.381596400002
0xe9e9bbda9701de5c14f01d8aa755ccb354ce2234,Unexpected behaviour due to max_holding_days,max_holding_days,943.1357369
0xe9e9bbda9701de5c14f01d8aa755ccb354ce2234,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,70173.581005
0xe9e9bbda9701de5c14f01d8aa755ccb354ce2234,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.001139408
0xe9e9bbda9701de5c14f01d8aa755ccb354ce2234,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,20107032.21463
0xe9e9bbda9701de5c14f01d8aa755ccb354ce2234,Unexpected behaviour due to retained_liquidity,retained_liquidity,22617.6943257
0xebd2f09403b16366cf6217de9f1eb5a6c43537ac,Unexpected behaviour due to max_holding_days,max_holding_days,1178.990613
0xebd2f09403b16366cf6217de9f1eb5a6c43537ac,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,3356542.196
0xebd2f09403b16366cf6217de9f1eb5a6c43537ac,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.319830203
0xebd2f09403b16366cf6217de9f1eb5a6c43537ac,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,11989622.16
0xebd2f09403b16366cf6217de9f1eb5a6c43537ac,Unexpected behaviour due to retained_liquidity,retained_liquidity,3834643.286
0xeb6f56dca47a4d5c0230a48acd2a070ada1ac8ce,Unexpected behaviour due to max_holding_days,max_holding_days,223.2394299
0xeb6f56dca47a4d5c0230a48acd2a070ada1ac8ce,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,289501.2287
0xeb6f56dca47a4d5c0230a48acd2a070ada1ac8ce,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.0
0xeb6f56dca47a4d5c0230a48acd2a070ada1ac8ce,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,739322.9144
0xeb6f56dca47a4d5c0230a48acd2a070ada1ac8ce,Unexpected behaviour due to retained_liquidity,retained_liquidity,-1591492.283
0xeb2cd54c98b1ffed3b700afb77fd2db0d13c286c,Unexpected behaviour due to max_holding_days,max_holding_days,663.2157902
0xeb2cd54c98b1ffed3b700afb77fd2db0d13c286c,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,313948.84823
0xeb2cd54c98b1ffed3b700afb77fd2db0d13c286c,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.331658051
0xeb2cd54c98b1ffed3b700afb77fd2db0d13c286c,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,2640810.0025
0xeb2cd54c98b1ffed3b700afb77fd2db0d13c286c,Unexpected behaviour due to retained_liquidity,retained_liquidity,586956.1722
0xeae166ded29e2b8bf8cb6ba35b1ce91544aca526,Unexpected behaviour due to max_holding_days,max_holding_days,2573.21668
0xeae166ded29e2b8bf8cb6ba35b1ce91544aca526,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,0.0
0xeae166ded29e2b8bf8cb6ba35b1ce91544aca526,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,1.0
0xeae166ded29e2b8bf8cb6ba35b1ce91544aca526,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,13645.043535
0xeae166ded29e2b8bf8cb6ba35b1ce91544aca526,Unexpected behaviour due to retained_liquidity,retained_liquidity,8798.5839312
0xeb1be7a1b55caa4db3ae6340090ba8f0febc6382,Unexpected behaviour due to max_holding_days,max_holding_days,1074.40311713
0xeb1be7a1b55caa4db3ae6340090ba8f0febc6382,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,131987.97164
0xeb1be7a1b55caa4db3ae6340090ba8f0febc6382,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,1.0
0xeb1be7a1b55caa4db3ae6340090ba8f0febc6382,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,722269.5115
0xeb1be7a1b55caa4db3ae6340090ba8f0febc6382,Unexpected behaviour due to retained_liquidity,retained_liquidity,188373.16517
0xec4c15765c88090d6fd5f11251700fff6be12b4c,Unexpected behaviour due to max_holding_days,max_holding_days,241.0097642
0xec4c15765c88090d6fd5f11251700fff6be12b4c,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,28983.8763
0xec4c15765c88090d6fd5f11251700fff6be12b4c,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,1.0
0xec4c15765c88090d6fd5f11251700fff6be12b4c,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,263450.4765
0xec4c15765c88090d6fd5f11251700fff6be12b4c,Unexpected behaviour due to retained_liquidity,retained_liquidity,263450.4765
0xebdb1d7b48e2eb32042bf680b835beac7f2cff45,Unexpected behaviour due to max_holding_days,max_holding_days,597.3956095
0xebdb1d7b48e2eb32042bf680b835beac7f2cff45,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,64947.930739999996
0xebdb1d7b48e2eb32042bf680b835beac7f2cff45,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.0
0xebdb1d7b48e2eb32042bf680b835beac7f2cff45,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,20358110.423
0xebdb1d7b48e2eb32042bf680b835beac7f2cff45,Unexpected behaviour due to retained_liquidity,retained_liquidity,-1097.8960536
0xebf9532ca9c982b69e91ecbb4b8da3eac65453ca,Unexpected behaviour due to max_holding_days,max_holding_days,1355.579906
0xebf9532ca9c982b69e91ecbb4b8da3eac65453ca,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,0.0
0xebf9532ca9c982b69e91ecbb4b8da3eac65453ca,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.0
0xebf9532ca9c982b69e91ecbb4b8da3eac65453ca,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,64577639.95
0xebf9532ca9c982b69e91ecbb4b8da3eac65453ca,Unexpected behaviour due to retained_liquidity,retained_liquidity,-1709.329557219
0xec890fca5c79a443f53849bc658947a99b653a4c,Unexpected behaviour due to max_holding_days,max_holding_days,1017.4258358149999
0xec890fca5c79a443f53849bc658947a99b653a4c,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,876741.6542
0xec890fca5c79a443f53849bc658947a99b653a4c,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.005912456
0xec890fca5c79a443f53849bc658947a99b653a4c,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,2133158.1920959996
0xec890fca5c79a443f53849bc658947a99b653a4c,Unexpected behaviour due to retained_liquidity,retained_liquidity,11973.427963765
0xecc6b71b294cd4e1baf87e95fb1086b835bb4eba,Unexpected behaviour due to max_holding_days,max_holding_days,1132.665684
0xecc6b71b294cd4e1baf87e95fb1086b835bb4eba,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,3754864.731
0xecc6b71b294cd4e1baf87e95fb1086b835bb4eba,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.071236294
0xecc6b71b294cd4e1baf87e95fb1086b835bb4eba,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,132479411.3
0xecc6b71b294cd4e1baf87e95fb1086b835bb4eba,Unexpected behaviour due to retained_liquidity,retained_liquidity,7582302.7360000005
0xecddf2f18f9a5ef4dec9113777aaa7ab2c40be7d,Unexpected behaviour due to max_holding_days,max_holding_days,1418.024948
0xecddf2f18f9a5ef4dec9113777aaa7ab2c40be7d,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,142856.7103
0xecddf2f18f9a5ef4dec9113777aaa7ab2c40be7d,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.007986079
0xecddf2f18f9a5ef4dec9113777aaa7ab2c40be7d,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,4477032.73
0xecddf2f18f9a5ef4dec9113777aaa7ab2c40be7d,Unexpected behaviour due to retained_liquidity,retained_liquidity,35753.93703
0xec61c896c8f638e3970ed729e072f7ab03a10b5a,Unexpected behaviour due to max_holding_days,max_holding_days,1748.2247763
0xec61c896c8f638e3970ed729e072f7ab03a10b5a,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,149051.8228
0xec61c896c8f638e3970ed729e072f7ab03a10b5a,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,1.013656984
0xec61c896c8f638e3970ed729e072f7ab03a10b5a,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,2284242.88206
0xec61c896c8f638e3970ed729e072f7ab03a10b5a,Unexpected behaviour due to retained_liquidity,retained_liquidity,63163.64472
0xece51b7d6b63b7f5a976ca0604dff6605f67bddb,Unexpected behaviour due to max_holding_days,max_holding_days,2141.269778
0xece51b7d6b63b7f5a976ca0604dff6605f67bddb,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,65546.949384
0xece51b7d6b63b7f5a976ca0604dff6605f67bddb,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.872014264
0xece51b7d6b63b7f5a976ca0604dff6605f67bddb,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,232041.27753
0xece51b7d6b63b7f5a976ca0604dff6605f67bddb,Unexpected behaviour due to retained_liquidity,retained_liquidity,190969.5690108
0xeca2e2d894d19778939bd4dfc34d2a3c45e96456,Unexpected behaviour due to max_holding_days,max_holding_days,1655.8108072700002
0xeca2e2d894d19778939bd4dfc34d2a3c45e96456,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,191321721.6592319
0xeca2e2d894d19778939bd4dfc34d2a3c45e96456,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.0
0xeca2e2d894d19778939bd4dfc34d2a3c45e96456,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,3357317929.1
0xeca2e2d894d19778939bd4dfc34d2a3c45e96456,Unexpected behaviour due to retained_liquidity,retained_liquidity,-294820624.451819
0xed81b9cf8fdc0b187b6ed71407728ec8891c35d5,Unexpected behaviour due to max_holding_days,max_holding_days,426.4810353
0xed81b9cf8fdc0b187b6ed71407728ec8891c35d5,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,2897216.894
0xed81b9cf8fdc0b187b6ed71407728ec8891c35d5,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.004238297
0xed81b9cf8fdc0b187b6ed71407728ec8891c35d5,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,354712849.0
0xed81b9cf8fdc0b187b6ed71407728ec8891c35d5,Unexpected behaviour due to retained_liquidity,retained_liquidity,1503378.502
0xef491256a90611103395da600afe64bb062fd655,Unexpected behaviour due to max_holding_days,max_holding_days,356.57926309
0xef491256a90611103395da600afe64bb062fd655,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,124.8460488
0xef491256a90611103395da600afe64bb062fd655,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,1.80376e-06
0xef491256a90611103395da600afe64bb062fd655,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,114461499.242
0xef491256a90611103395da600afe64bb062fd655,Unexpected behaviour due to retained_liquidity,retained_liquidity,-1246.14797109
0xef49eb38d571c35196926e973df197733c892525,Unexpected behaviour due to max_holding_days,max_holding_days,479.6544444
0xef49eb38d571c35196926e973df197733c892525,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,14489.72275
0xef49eb38d571c35196926e973df197733c892525,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.275640871
0xef49eb38d571c35196926e973df197733c892525,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,2303962.497
0xef49eb38d571c35196926e973df197733c892525,Unexpected behaviour due to retained_liquidity,retained_liquidity,635066.2303
0xeeecb98b9837d6da3e7346b406d56146fc97537e,Unexpected behaviour due to max_holding_days,max_holding_days,2029.9879127
0xeeecb98b9837d6da3e7346b406d56146fc97537e,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,0.0
0xeeecb98b9837d6da3e7346b406d56146fc97537e,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.000191418
0xeeecb98b9837d6da3e7346b406d56146fc97537e,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,20603302.96
0xeeecb98b9837d6da3e7346b406d56146fc97537e,Unexpected behaviour due to retained_liquidity,retained_liquidity,776.2105039
0xeee9949cc60e13de0047a0077ea09934e8062fcf,Unexpected behaviour due to max_holding_days,max_holding_days,347.444414726
0xeee9949cc60e13de0047a0077ea09934e8062fcf,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,56590.63761
0xeee9949cc60e13de0047a0077ea09934e8062fcf,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,1.5681771690000001
0xeee9949cc60e13de0047a0077ea09934e8062fcf,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,405955.0440775
0xeee9949cc60e13de0047a0077ea09934e8062fcf,Unexpected behaviour due to retained_liquidity,retained_liquidity,249396.457429647
0xefe71d4cd571a0757e5ac6e915353a4347e2b468,Unexpected behaviour due to max_holding_days,max_holding_days,4.05
0xefe71d4cd571a0757e5ac6e915353a4347e2b468,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,602302.8298
0xefe71d4cd571a0757e5ac6e915353a4347e2b468,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.0
0xefe71d4cd571a0757e5ac6e915353a4347e2b468,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,10574390.33
0xefe71d4cd571a0757e5ac6e915353a4347e2b468,Unexpected behaviour due to retained_liquidity,retained_liquidity,-125043.1669
0xeefa4e269c6dd0ee1f1fb04bfa4159c2d76f1516,Unexpected behaviour due to max_holding_days,max_holding_days,548.7547734
0xeefa4e269c6dd0ee1f1fb04bfa4159c2d76f1516,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,45.87073457
0xeefa4e269c6dd0ee1f1fb04bfa4159c2d76f1516,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,6.65822e-06
0xeefa4e269c6dd0ee1f1fb04bfa4159c2d76f1516,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,15450162.05
0xeefa4e269c6dd0ee1f1fb04bfa4159c2d76f1516,Unexpected behaviour due to retained_liquidity,retained_liquidity,-353701.69989000005
0xf0462fdb41eb037ca184391d674b9c1f11bd14a2,Unexpected behaviour due to max_holding_days,max_holding_days,275.6808439
0xf0462fdb41eb037ca184391d674b9c1f11bd14a2,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,671047.1621
0xf0462fdb41eb037ca184391d674b9c1f11bd14a2,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.0
0xf0462fdb41eb037ca184391d674b9c1f11bd14a2,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,8119.447257
0xf0462fdb41eb037ca184391d674b9c1f11bd14a2,Unexpected behaviour due to retained_liquidity,retained_liquidity,-3816240.672
0xeec9861ed3d849371b551899dcf43c5e3b44fcfe,Unexpected behaviour due to max_holding_days,max_holding_days,2975.11021
0xeec9861ed3d849371b551899dcf43c5e3b44fcfe,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,145513.3060098
